If you are starting to get sick, try using olive leaf extract to decrease your recovery time and the severity of <NC> symptoms.	Si vous commencez à tomber malade, essayez d'utiliser l'extrait de feuilles d'olivier pour réduire votre temps de récupération et la gravité des <NC> symptômes.
No alcohol is allowed on campus.	L'alcool est interdit sur le campus.
At the hospital, the doctor removed caffeine from his diet, but this had no effect, as the clock continued to detect low heart rate.	À l'hôpital, le médecin a retiré la caféine de son alimentation, mais cela n'a eu aucun effet, car l'horloge a continué à détecter une fréquence cardiaque faible.
Concentrate according to one of Claims 1 to 6, characterized in that it contains from 15 to 38 %, preferably from 25 to 38 %, by weight of at least one fatty alcohol.	Concentré selon l'une des revendications 1 à 6 caractérisé en ce qu'il comporte de 15 à 38 %, de preférence de 25 à 38 % en poids d'au moins un alcool gras.
swelling, pain, and redness in the calf of one leg	enflure, douleur et rougeur à un mollet
Every day 2 400 young people aged 15 to 24 are <VPP> in <ADJ> ##fected with <NPP> HIV around the globe, which represents 40% of all new <NC> infections among adults.	Chaque jour 2 400 jeunes entre 15 et 24 ans sont <VPP> in <ADJ> ##fect <VPP> ##és par le <NPP> VI <NC> ##H dans le monde, ce qui représente 40% de toutes les nouvelles <NC> infections chez les adultes.
One male paediatric (< 1 year of age) death was reported in 2011, and TB was reported as the cause of death (Table 27).	Un cas de décès a été signalé chez un enfant de sexe masculin (âgé de moins d'un an) en 2011. Dans ce cas, la tuberculose était la cause du décès (tableau27).
If you have a history of heart disease or are at risk of developing heart disease, discuss with your doctor how this medication may affect your medical condition, how your medical condition may affect the dosing and effectiveness of this medication, and whether any special monitoring is needed.	Si vous avez des antécédents de maladie cardiaque ou êtes à risque pour des maladies cardiaque, discutez avec votre médecin de la façon dont ce médicament pourrait influer sur votre affection, de l'influence de votre affection sur l'administration et l'efficacité de ce médicament, et de la pertinenc
Although injury prevention strategies play an important role in reducing the toll of injury, the care that patients receive when an injury occurs can dramatically affect their chance of survival.	Bien que les stratégies de prévention des blessures jouent un rôle important pour réduire le fardeau des blessures, les soins reçus par les patients peuvent avoir une influence considérable sur leurs chances de survie.
It is essential to reduce costs in order to make the <NC> vaccine more readily available to groups with occupational risk, such as the study participants or travellers in endemic areas.	La réduction des coûts est essentielle afin d'améliorer l'accès au <NC> vaccin pour les groupes présentant un risque professionnel comme les participants à cette étude ou les voyageurs en zones d'enzootie.
The consequence of a release of biological agents from a single laboratory could be the <NC> spread of a disease throughout Europe.	La conséquence d'une fuite d’agents biologiques à partir d’un seul laboratoire pourrait être la propagation d'une maladie à travers l'Europe.
In Canada, the routine immunization schedule for the Hib <NC> vaccine is a primary dose given at 2 months of age, followed by boosters at 4, 6, and 18 months of age.	Au Canada, pour le <NC> vaccin contre Hib, le calendrier d'immunisation systématique consiste en une dose primaire administrée à 2 mois, suivie de rappels à 4, 6 et 18 mois.
The invention has a wide spectrum of useful applications including treating <NC> sepsis, disorders related to <NC> sepsis, and inflammatory diseases such as arthritis	Il existe un large éventail d'applications utiles, y compris le traitement des états infectieux, des troubles liés aux états infectieux et des maladies inflammatoires du type arthrite
A solution according to claim 1, characterised in that it contains about 0.2% by weight of benzalkonium <NC> fluoride.	Solution selon la revendication 1 caractérisée en ce qu'elle comprend de l'ordre de 0,2 % en poids de fluorure de benzalkonium.
This medication is effective in treating these <NC> symptoms by reducing inflammation and preventing bacteria from growing.	Ce médicament est efficace pour traiter ces <NC> symptômes en réduisant l'inflammation et en empêchant les bactéries de se développer.
In cases of non-sudden death, 45% of persons are living at home four weeks before they die.	Quatre semaines avant leur décès, 45 % des personnes vivent à domicile en cas de décès non soudain, mais le jour du décès elles ne sont plus que 18 % dans ce cas.
What’s more, people with <NC> diabetes should also consult their physician about the usefulness of sugar alcohols in their diet before increasing the amount of foods they eat containing these substances.	Les personnes diabétiques devraient aussi consulter leur médecin au sujet de l’utilité des alcools de sucre dans leur diète avant de consommer en plus grande quantité des aliments contenant ces substances.
Figure 4: Estimated vaccine coverage among the general adult population (18-64 years) in Canada from 2001 to 2012 for the <ADJ> seasonal <NC> influenza, hepatitis B and HPV <NC> vaccines	Figure4: Couverture vaccinale estimée chez la population adulte générale (de 18 à 64ans) au Canada de 2001 à 2012 pour les <NC> vaccins contre la <NC> grippe <ADJ> saisonnière, l'hépatiteB et le VPH
The physicians of our dialysis clinic have many years of experience in taking care of the patients with kidney diseases, in the dialysis therapy and in the treatment of patients after a renal transplantation.	Les médecins de notre unité de dialyse disposent d’une longue expérience dans le suivi médical de patients souffrant de maladies des reins, des traitements par dialyse ainsi que de patients transplantés rénaux.
Certain signs and <NC> symptoms of being pregnant can be confused with other <NC> illnesses.	Certains signes et <NC> symptômes de la grossesse peuvent être confondus avec d'autres <NC> maladies.
For instance, adult patients who showed signs of depression were 1.5 times more likely to develop dementia and Alzheimer’s compared to patients with no <NC> symptoms of depression.	Par exemple, les patients adultes qui montraient des signes de dépression avaient 1.5 fois plus de risque de développer de la démence ou de la maladie d’Alzheimer par rapport aux patients ne montrant pas de <NC> symptômes de dépression.
If you have a history of nervous system disorders, such as multiple sclerosis, discuss with your doctor how this medication may affect your medical condition, how your medical condition may affect the dosing and effectiveness of this medication, and whether any special monitoring is needed.	Si vous avez des antécédents de désordres du système nerveux comme la sclérose en plaques, discutez avec votre médecin de la façon dont ce médicament pourrait influer sur votre affection, de l'influence de votre affection sur l'administration et l'efficacité de ce médicament, et de la pertinence d'u
Pemphigus vulgaris – severe autoimmune disease with ulceration of the mouth, and in the junction between the moist tissues and skin	Le pemphigus vulgaire – grave maladie auto-immune avec ulcération de la bouche, et dans la jonction entre les tissus humides et la peau
1.1 Position the child BCG <NC> vaccine is usually injected on the outer part of the left upper arm.	1.1 Position de l'enfant En général, on injecte le BCG dans la partie externe du haut du bras gauche.
People <VPP> in <ADJ> ##fected with mumps can <NC> spread the disease for 14 to 25 days before they have any <NC> symptoms, a factor that can make the <NC> infection difficult to contain.	Les personnes <VPP> in <ADJ> ##fect <VPP> ##ées par les oreillons peuvent transmettre la maladie 14 à 25 jours avant l'apparition des <NC> symptômes.Ce facteur peut rendre l'<NC> infection difficile à contenir.
He announced that a campaign would be launched to inform expectant mothers about the dangers of alcohol consumption.	Il a fait savoir qu'une campagne sera initiée prochainement en vue d'informer les futures mères des dangers qu'implique une consommation d'alcool.
Clinics and hospitals in Austin	Cliniques et hôpitaux en Austin-Round Rock
Stop and seek medical attention immediately if you experience dizziness, confusion, muscle weakness or pain, abnormal heart beat and or <NC> difficulty <ET> breathing.	Cessez l'utilisation immédiatement et consultez un medecin en cas d'étourdissements, de confusion, de faiblesse musculaires, troubles du rythme cardiaque et ou difficultés respiratoires.
Stop and seek medical attention immediately if you experience dizziness, confusion, muscle weakness or pain, abnormal heart beat and or <NC> difficulty <ET> breathing.	Cessez l’utilisation immédiatement et consultez un medecin en cas d’étourdissements, de confusion, de faiblesse musculaires, troubles du rythme cardiaque et ou difficultés respiratoires.
Where <NC> virus removal results from separation procedures, it is recommended that, if appropriate and if possible, the distribution of the <NC> virus load in the different fractions be investigated.	Lorsque l'élimination de <NC> virus résulte de l'utilisation de méthodes de séparation, il est recommandé, le cas échéant et dans la mesure du possible, de déterminer la distribution de la charge virale dans les différentes fractions.
A food intolerance can produce <NC> symptoms very much like those of food allergy, but the <ADJ> immune <ET> system is not involved in these reactions in the same way.	Une intolérance alimentaire peut donner des <NC> symptômes très semblables à ceux d’une allergie alimentaire, mais le <NC> système <ADJ> immunitaire n’est pas impliqué dans ces réactions de la même façon.
Find out more about the disease, its treatment, and available resources.	Renseignez-vous sur la maladie, son traitement et les ressources disponibles.
And it’s a moment to renew our commitment to ending <NPP> HIV, TB and malaria as <ADJ> epi <NC> ##demics.	L’heure est également venue de renouveler notre engagement à mettre un terme aux <NC> épidémies de <NPP> VI <NC> ##H, de tuberculose et de paludisme.
Of the cases examined so far, 404 have been confirmed as having microcephaly, Only 17 percent of them tested positive for the Zika <NC> virus. . . .	Parmi les cas examinés jusqu’à présent, 404 cas ont été confirmés comme ayant une microcéphalie dont seulement 17 pour cent se sont révélés positifs au <NC> virus Zika. . .
It is essential to build a continuum of care in the community to address the growing needs of seniors outside hospitals and long-term care.	Il est essentiel d'établir un continuum de soins dans la communauté afin de répondre aux besoins croissants des personnes âgées à l'extérieur des hôpitaux et des établissements de soins de longue durée.
It is expected that an overdose of mycophenolate mofetil could possibly result in oversuppression of the <ADJ> immune <ET> system and increase susceptibility to <NC> infections and bone marrow suppression ( see section 4.4 ) .	33 Il est attendu qu’ un surdosage par le mycophénolate mofétil puisse conduire à une immunosuppression excessive et augmente la sensibilité aux <NC> infections et à la myelosuppression ( voir rubrique 4.4 ) .
Persons working with live cultures of the <ADJ> causative <NC> agent of leptospirosis In accordance with the instructions for the use of <NC> vaccines	Personnes travaillant avec des cultures vivantes de l'agent causal de la leptospirose Conformément aux instructions pour l'utilisation des <NC> vaccins
Adjustments usually involve blood tests and are not done more often than once every 4 weeks.	Des analyses de sang sont nécessaires pour modifier la dose du médicament, et ces changements ne peuvent être faits plus souvent qu'une fois toutes les 4 semaines.
A majority of those living on a reserve believed that <ET> hand sanitizers were more effective in protecting against <NPP> H1N1 than handwashing with regular soap and water.	En effet, la majorité des personnes vivant dans les réserves croyaient que le <VPR> désinfectant <P> pour <DET> les <NC> mains était plus efficace que le lavage des mains avec du savon ordinaire et de l’eau pour se protéger contre le virus <NPP> H1N1.
We choose life or death for us and our children.	Nous choisissons la vie ou la mort pour nous et pour nos enfants.
Incubation period: unknown, but probably two to four days.	Période d'incubation : inconnue, mais elle se situe probablement entre deux et quatre jours.
Patients co<VPP> in <ADJ> ##fected with <NPP> HIV and HBV : limited clinical experience in patients co-<VPP> in <ADJ> ##fected with <NPP> HIV and HBV suggests that treatment with emtricitabine or tenofovir disoproxil fumarate in antiretroviral combination therapy to control <NPP> HIV <NC> infection also results in a reduction in HBV DNA ( 3 log10 redu	30 Patients co-<VPP> in <ADJ> ##fect <VPP> ##és par le <NPP> VI <NC> ##H et le VHB : L’ expérience clinique limitée chez des patients co-<VPP> in <ADJ> ##fect <VPP> ##és par le <NPP> VI <NC> ##H et le VHB suggère que le traitement par l’ emtricitabine ou le fumarate de ténofovir disoproxil dans le cadre d’ une association antirétrovirale ayant pour objectif le contrôle de l
A substance, given by injection or orally, which prevents people from becoming sick from certain diseases, even if they come into contact with them.	Substance, administrée par injection ou par voie orale, qui évite de contracter certaines maladies, même si on entre en contact avec elles.
contacts for local emergency services;	personnes-ressources pour les services d'intervention d'urgence locaux;
Thanks to more than 2,000 adults and children who have already been included in the study in Guinea and Liberia, this international <ADJ> clinical <NC> trial is evaluating the safety and immunogenicity of two potential <NC> vaccines against the <NPP> Ebola <NC> virus.	Grâce à déjà plus de 2 000 adultes et enfants inclus en Guinée et au Libéria, cet <NC> essai clinique international évalue la sécurité et l'immunogénicité de deux candidats <NC> vaccins contre le <NC> virus <NPP> Ebola.
A referral for allergy testing or biopsy may be warranted.	Il peut être utile de demander des tests d'allergies ou une biopsie.
This app has been published for test use.	Cette application a été publié pour l'utilisation des tests.
Hepatitis B or C: People with hepatitis B or C should discuss with their doctor how this medication may affect their medical condition, how their medical condition may affect the dosing and effectiveness of this medication, and whether any special monitoring is needed.	Hépatite B ou C : les personnes atteintes d'hépatite B ou C devraient discuter avec leur médecin de la façon dont ce médicament pourrait influer sur leur affection, comment leur affection pourrait influer sur l'administration et l'efficacité de ce médicament, et de la pertinence d'une surveillance m
Elderly patients receiving CellCept as part of a combination immunosuppressive regimen may be at increased risk of certain <NC> infections ( including cytomegalo<NC> virus tissue invasive disease ) and possibly gastrointestinal haemorrhage and pulmonary oedema , compared to younger individuals .	Les patients âgés traités par CellCept comme composante d’ un traitement immunosuppresseur , peuvent présenter un risque accru , par rapport aux patients plus jeunes d’ apparition de certaines <NC> infections ( incluant les <NC> infections tissulaires invasives à cytomégalo<NC> virus ) ainsi que d’ hémorragie gast
There have been 5 new probable cases and 5 new <NC> deaths among the probable cases of EVD since the last report (currently 49 cases, including 39 <NC> deaths).	Il y a eu 5 nouveaux cas probables et 5 nouveaux <NC> décès parmi les cas probables de maladie Ã virus Ebola depuis le dernier rapport (actuellement 49 cas, dont 39 <NC> décès).
The hospital sector	Le secteur hospitalier
The <NC> symptoms of pericardial mesothelioma are not actually a direct consequence of the <ET> disease itself.	Les <NC> symptômes du mésothéliome péricardique ne sont pas une conséquence directe de <DET> la <NC> maladie <PRO> elle <PONCT> - <ADV> même.
In this context, harm reduction aims to limit possible negative impacts of drug use, including the <NC> spread of <ADJ> infectious diseases, such as hepatitis C. Research has shown it to be an effective intervention in this regard and useful in preventing the <NC> spread of hepatitis C and other <NC> infections like <NPP> HIV	Dans ce contexte, la réduction des méfaits vise à limiter les conséquences négatives éventuelles de la consommation de drogue, y compris la propagation de maladies infectieuses comme l'hépatite C. Les recherches ont prouvé que la réduction des méfaits est efficace à cet égard et qu'elle contribue ef
HBV is <NC> spread by contact with blood or <NC> body <ADJ> fluids of an <VPP> in <ADJ> ##fected person – the same way as the human immunodeficiency <NC> virus (<NPP> HIV).	R: Le <NC> virus de l'hépatite B se transmet par contact avec le sang ou avec les liquides biologiques d'une personne <VPP> in <ADJ> ##fect <VPP> ##ée, à l'instar du <NC> virus de l'immunodéficience humaine (<NPP> VI <NC> ##H).
One of the other important lessons we have learned from the <NPP> SARS crisis is the need to have modern <NC> quarantine legislation that will be effective in preventing <ADJ> communicable <ET> diseases from entering the country, stopping their <NC> spread and preventing their <NC> transmission beyond our borders.	Une des autres importantes leçons que nous avons tirées de la crise du SRAS est la nécessité d'avoir en place une loi moderne sur la quarantaine qui soit efficace pour empêcher les maladies transmissibles d'entrer au pays, enrayer leur propagation et prévenir leur <NC> transmission au-delà des frontières
Central nervous system-related adverse events associated with the use of Extavia might in<NC> fluence the ability to drive and use machines in susceptible patients .	Cependant , il n’ est pas exclu que chez certains patients présentant une sensibilité particulière , des effets indésirables liés à l’ utilisation d’ Extavia et affectant le système nerveux central puissent altérer la capacité de conduire des véhicules et d’ utiliser des machines .
An order dating from two years prior to the death for a CT scan was not reported in the mortality review and appears to have not been completed.	Une ordonnance de tomodensitométrie émise deux ans avant le décès n’a pas été signalée dans le cadre de l’examen de ce cas de décès, et il semble qu’on n’y ait pas donné suite.
With this test, small amounts of edrophonium* (a medication usually used to control <NC> symptoms) is injected.	Pour ce test, on injecte de petites quantités d'édrophonium* (un médicament habituellement utilisé pour contrôler les <NC> symptômes).
For us it was a matter of life or death. “	Pour nous, c’était une question de vie ou de mort. »
They can strengthen <NC> immunity and protect against certain diseases, including inflammatory bowel states.	Ils peuvent renforcer l'<NC> immunité et protéger contre certaines maladies, y compris les états intestinaux inflammatoires.
We have schools, hospitals and homes.	Nous avons des écoles, des hôpitaux et des maisons.
As a person with <NPP> HIV, this not only puts you at greater risk of passing on <NPP> HIV to other people, but can also put you at risk for becoming <VPP> in <ADJ> ##fected with a sexually transmitted <NC> infection or a strain of <NPP> HIV that’s already resistant to some anti-<NPP> HIV drugs.	En tant que personne vivant avec le <NPP> VI <NC> ##H, en plus du risque d'infecter d'autres personnes, vous risquez vous-même de contracter une <NC> infection sexuellement transmissible ou une souche différente du <NPP> VI <NC> ##H qui est déjà résistante à certains médicaments anti-<NPP> VI <NC> ##H.
They can include swelling, lameness, and joint or bone pain.	Ils peuvent inclure l'enflure, boiterie, et des douleurs articulaires ou osseux.
Caution should be exercised when administering nucleoside analogues to any patient ( particularly obese women ) with hepatomegaly , hepatitis or other known risk factors for liver disease and hepatic steatosis ( including certain medicinal products and alcohol ) .	4 L’ administration d’ analogues nucléosidiques se fera avec une prudence particulière chez tous les patients ( notamment les femmes obèses ) ayant une hépatomégalie , une hépatite ou tout autre facteur de risque connu d’ atteinte hépatique et de stéatose hépatique ( y compris la prise de certains m
Most people bitten by an <VPP> in <ADJ> ##fected mosquito do not become ill.	La grande majorité des personnes piquées par un moustique <VPP> in <ADJ> ##fect <VPP> ##é ne deviendront pas malades.
Patients with advanced stages of malignancies may have numerous confounding medical conditions that make causality of adverse reactions difficult to assess due to the variety of <NC> symptoms related to the <ET> underlying disease , its progression , and the co-administration of numerous medicinal products .	Ces affections peuvent rendre difficile l’ évaluation du lien entre l’ administration de Glivec et la survenue d’ événements indésirables en raison de la variété des <NC> symptômes liés à la <NC> maladie <ADJ> sous <PONCT> - <ADJ> jacente , à sa progression ou à la co-administration de nombreux médicaments .
Caution should be exercised when administering NRTIs to any patient ( particularly obese women ) with hepatomegaly , hepatitis or other known risk factors for liver disease and hepatic steatosis ( including certain medicinal products and alcohol ) .	L’ administration INTI se fera avec une prudence particulière chez tous les patients ( notamment les femmes obèses ) ayant une hépatomégalie , une hépatite ou tout autre facteur de risque connu d’ atteinte hépatique et de stéatose hépatique ( y compris certains médicaments et l' alcool ) . Les
From the results of the studies summarized above, it is clear that significant boosting for all <NC> vaccine components occurs whether the second MMRV dose is administered six weeks after the first dose at 12 months of age, or at 15 months up to 5 to 6 years of age.	Comme le montrent les résultats des études résumées ci‑dessus, la réponse à tous les composants du <NC> vaccin est amplifiée de manière significative, que la seconde dose du RROV soit administrée 6semaines après la première à l’âge de 12mois, ou entre l’âge de 15mois et de 5‑6ans.
The Bolivian government has declared a national emergency.	Le gouvernement de La Paz a déclaré l’état d’urgence nationale.
If you have heart problems, including an irregular heartbeat or a family history of sudden death related to heart disease, discuss with your doctor how this medication may affect your medical condition, how your medical condition may affect the dosing and effectiveness of this medication, and whethe	Si vous avez des problèmes cardiaques, notamment une irrégularité des battements cardiaques ou des antécédents familiaux de mort subite d'origine cardiaque, discutez avec votre médecin de la façon dont ce médicament pourrait influer sur votre affection, de l'influence de votre affection sur l'admini
Nonmedicinal ingredients: benzalkonium chloride as preservative, citric acid, hydrochloric acid, polyvinyl alcohol, sodium chloride, sodium citrate, sodium hydroxide, and water for injection.	Ingrédients non médicinaux : chlorure de benzalkonium comme agent de conservation, acide citrique, acide chlorhydrique, alcool polyvinylique, chlorure de sodium, citrate de sodium, hydroxyde de sodium et eau pour injection.
Also provided are methods of screening for biomarkers resistance of and monitoring resistance to death receptor agonists.	L'invention concerne également des méthodes de criblage de biomarqueurs de résistance, et de contrôle de la résistance aux agonistes des récepteurs de mort.
Lamivudine at a dose of 100 mg once daily has also been shown to be effective for the treatment of adult patients with chronic HBV <NC> infection ( for details of clinical studies , see the prescribing information for Zeffix ) .	12 La lamivudine à une posologie de 100 mg en une prise par jour s' est montrée efficace chez l' adulte pour le traitement de l' <NC> infection chronique par le virus de l' hépatite B ( pour plus de renseignements concernant les études cliniques , se reporter au Résumé des Caractéristiques du Produit de 
As avian <NC> influenza is highly <ADJ> contagious and can <NC> spread rapidly, it is possible that additional at-risk farms may be identified in the coming days.	Puisque l'influenza aviaire est hautement contagieuse et peut se propager rapidement, il est possible que d'autres exploitations à risque soient ciblées au cours des prochains jours.
The donor is to be re-evaluated on the basis of the exclusion criteria and <ADJ> infectious disease tests are to be performed using a new specimen from the donor.	Le donneur doit être réévalué sur la base des critères d'exclusion et des tests de dépistage des maladies infectieuses doivent être pratiqués sur un nouvel échantillon du donneur.
This knowledge of other languages can also break down <NC> isolation and distance from others.	La maîtrise d’autres langues peut également aider à combattre l’<NC> isolement et la distance qui nous séparent les uns des autres.
food and the hospitality sector policies	la nourriture et les politiques du secteur de l'accueil
Identified data for NP9EO (Nonoxynol-9) include studies of acute toxicity, repeated-dose toxicity studies in rats and dogs by the oral route and in rats by the intraperitoneal and intravaginal routes, an immunotoxicity test in mice by the intraperitoneal route, several genotoxicity tests in bacteria	Les données sur le NP9EO (nonoxynol-9) sont tirées d'études de toxicité aiguë, d'études de toxicité où des doses répétées ont été ingérées par des rats et des chiens et administrées chez des rats par voie intrapéritonéale et intravaginale, d'un essai d'immunotoxicité chez des souris par voie intrapé
The steam and water concerned may not come into contact with the egg products or be used for cleaning or dis<ADJ> infecting containers, plant or equipment which come into contact with the egg products.	La vapeur et l'eau en question ne peuvent ni entrer en contact direct avec les ovoproduits, ni être utilisées pour le nettoyage et la désinfection des récipients, des installations et du matériel qui entrent en contact avec les ovoproduits .
Each year, one or more <NC> virus <ADJ> strains might be changed on the basis of global surveillance for <NC> influenza viruses and the <NC> spread of new strains Footnote 15.	Chaque année, une ou plusieurs souches du virus peuvent être remplacées, la décision étant basée sur les données de la surveillance mondiale des virus de la <NC> grippe et sur la propagation de nouvelles souches Note de bas de page 15.
This can be affected by the type of substrate and irrigation method used.	Cela peut également être influencé par le type de substrat et le mode d'irrigation.
A long sad episode followed which included periods of hospital treatment, temporary recovery, then further treatment.	Un long épisode triste suivie, qui comportait des périodes de l'hôpital de traitement, de récupération temporaire, puis d'autres traitements.
This <NC> illness usually goes away after several weeks and, in most cases, does not require medical attention.	Cette <NC> maladie disparaît généralement après quelques semaines et, dans la plupart des cas, ne requiert pas d’attention médicale.
<NPP> HIV shouldn't be one of them, but each day, over 1,000 young women and girls are <VPP> in <ADJ> ##fected with <NPP> HIV.	Le <NPP> VI <NC> ##H ne devrait pas en être et pourtant, chaque jour, plus de 1000 adolescentes et jeunes femmes sont <VPP> in <ADJ> ##fect <VPP> ##ées par le virus.
Every single one of us knows that there is something that’s not right about death.	Chacun d'entre nous sait qu'il ya quelque chose qui est pas juste à propos de la mort.
International <NPP> AIDS Conferences happen every two years and are the biggest international gatherings to discuss solutions to end the <NC> pandemic.	Des conférences internationales sur le <NC> SIDA se déroulent tous les deux ans et elles sont les plus grands rassemblements internationaux où l’on discute de solutions pour mettre fin à la <NC> pandémie.
Diabetes: If you have <NC> diabetes, or have a family history of <NC> diabetes, discuss with your doctor how this medication may affect your medical condition, how your medical condition may affect the dosing and effectiveness of this medication, and whether any special monitoring is needed.	Diabète : si vous êtes atteinte du <NC> diabète ou si vous avez des antécédents familiaux de <NC> diabète, discutez avec votre médecin de la façon dont ce médicament pourrait influer sur votre affection, de l'influence de votre affection sur l'administration et l'efficacité de ce médicament, et de la pertinen
“The athlete is <NC> hospital <V> ##ized – it’s a non-sport related <NC> illness.	« L’athlète est hospitalisé; il s’agit d’une <NC> maladie non reliée au sport.
Unfortunately, rates of <NC> infection, graft failure and death are significantly higher in the first few years, and predicting long-term outcomes is no easy task.	Malheureusement, les taux d’<NC> infection, de rejet de la greffe et de décès sont bien plus élevés au cours des premières années et prédire les résultats à longterme n’est pas chose aisée.
Contact your doctor or the nearest <NC> emergency department because of the increased risk of bleeding.	Si vous avez pris plus de Iscover que vous n'auriez dû Contactez votre médecin ou le <NC> service <P> d ' <NC> urgences le plus proche en raison du risque de saignement.
Call emergency services.	Appelez les services d'urgence.
Then our medical team might request your medical history so that we can recommend the most appropriate treatment for you.	Après, notre équipe médicale peut te demander quelques preuves préalables pour te conseiller le traitement plus approprié.
Low blood sugar (<NC> symptoms include <NC> fever, rapid heartbeat and fainting)	Hypoglycémie (les <NC> symptômes comprennent de la <NC> fièvre, un rythme cardiaque rapide et des évanouissements)
Vaccine: there is a <NC> vaccine made from killed bacteria; it is administered in three doses.	Vaccin : il existe un <NC> vaccin constitué de la bactérie tuée et administré en trois doses.
Patients can look forward to a quick recovery, reducing the length of hospital stays.	Les patients bénéficient ainsi d'un rétablissement rapide réduisant la durée du séjour à l'hôpital.
In general , caution should be exercised in the administration and monitoring of APTIVUS in elderly patients reflecting the greater frequency of decreased hepatic , renal , or cardiac function , and of concomitant disease or other therapy .	D' une façon générale , la prudence s' impose lors de l' administration et du suivi d' APTIVUS chez les patients âgés , chez qui la diminution des fonctions hépatique , rénale ou cardiaque , les maladies concomitantes ou les thérapeutiques associées sont plus fréquentes .
Footnote 23- Footnote 25 One cohort study Footnote 28 examined the safety of Fluad® in elderly patients with COPD who received systemic steroid therapy.	Une étude de cohorte a examiné l'innocuité de Fluad® chez des patients âgés souffrant de MPOC, qui avaient reçu un traitement par des stéroïdes à action générale.
The police said he sustained a gunshot wound to the throat and died while being taken to hospital.	Selon la police, une balle a atteint la gorge du journaliste, qui est décédé durant son transfert à l'hôpital."
Will there be a human <NC> influenza <NC> pandemic?	Y aura-t-il une <NC> pandémie de <NC> grippe humaine ?
If a man's wife has just given birth, I go and speak to them and tell them why the child needs to have a <NC> vaccine.	Quand un couple vient d'avoir un enfant, je vais les voir tous les deux et je leur explique pourquoi il faut le faire <NC> vacciner.
Also, if you have liver disease, find others who have a similar experience and just talk to them.	Aussi, si vous avez une maladie du foie, trouvez d'autres personnes qui ont une expérience similaire et parlez-leur simplement.
Until now few complete sequences of this <NC> virus and none of the strains currently circulating in South and Central America were available.	« Jusqu'ici peu de séquences intégrales de ce <NC> virus et aucune de la souche circulant actuellement en Amérique du Sud et en Amérique Centrale n'étaient disponibles.
inDriver has a zero tolerance policy for drug and alcohol use.	inDriver a une politique de tolérance zéro pour la consommation de drogues et d'alcool.
The regular carrying out of even the most simple exercise, combined with the right medication, can prevent the motility disorders caused by the disease and, over the long term, produces better therapeutic results.	La pratique régulière, même de simples exercices, associée naturellement à une thérapie pharmacologique appropriée, permet d'éviter des complications liées aux difficultés motrices typiques de la maladie et, à la longue, fournit un résultat thérapeutique globalement plus performant.
We approached the director general of the hospital who said there's no limits to what this hospital can do and there's a life at stake.	Nous avons alors demandé son avis au directeur de l'hôpital.Il nous a répondu qu'il n'y avait rien que notre hôpital ne puisse faire et qu'une vie était en jeu.
No; but is too young for us to count on his death.	Non; mais il est bien jeune pour que nous comptions sur sa mort.
Reception will provide you with any information you may need in the event of an emergency during your stay.	Nous mettons à votre disposition à l’Accueil, toute l’information nécessaire en cas d’urgence lors de votre séjour.
Symptoms generally consist of abdominal cramping, diarrhea, nausea, vomiting, increased salivation and a metallic taste in the mouth.	Ils se manifestent généralement par des crampes abdominales, de la diarrhée, des nausées et des vomissements, une augmentation de la salivation et un goût métallique.
No risks are expected from <NC> exposure to P. <NC> fluorescens strain CL145A via drinking water because <NC> exposure will be negligible, with municipal treatment of drinking water likely removing any residues of the MPCA from the drinking water.	L'<NC> exposition aux bactéries de la souche CL145A de P.fluorescens par la consommation d'eau potable ne devrait présenter aucun risque parce que le traitement des eaux municipales éliminera probablement tous les résidus de l'AMLA présents dans l'eau potable; par conséquent, l'<NC> exposition sera négligeabl
Discovered that stem cells could be harvested from human adult skin and that they could be used to grow nerve cells that could potentially help people with spinal cord injuries or Parkinson's disease.	A découvert que les cellules souches pourraient être récoltées à partir de la peau humaine adulte et qu'elles pourraient être utilisées pour cultiver des cellules nerveuses qui pourrait...
HPV <NC> vaccine may be considered in children less than 9 years of age who are at risk of <NC> exposure to HPV (e.g., those who are sexually active, have a history of sexual abuse or have been diagnosed with a sexually transmitted <NC> infection)	Le <NC> vaccin anti-VPH peut être envisagé chez les enfants âgés de moins de 9 ans qui sont à risque d'<NC> exposition au VPH (p. ex. ceux qui sont actifs sexuellement, ont des antécédents d'agressions sexuelles ou chez qui l'on a diagnostiqué une <NC> infection transmissible sexuellement).
know that the above sins, carry the death penalty,	mentionnés au-dessus portent la peine de mort,
It also helps in gastrointestinal diseases (stomach ulcers), the treatment of edema, inflammatory processes and has a calming effect on the stomach.	Elle aide aussi dans les maladies gastro-intestinaux (ulcères d'estomac), le traitement de l'œdème, des processus inflammatoires et a un effet calmant sur l'estomac.
In the presence of the characteristic clinical, neurological and <NC> pathology signs, the diagnosis can be confirmed by detecting an increase of <NC> meas <ADJ> ##les IgG titre in the cerebrospinal <NC> fluid (CSF) relative to the titre in serum.	En présence des symptômes cliniques, neurologiques et pathologiques caractéristiques, le diagnostic peut être confirmé par la détection d'une augmentation du titre d'anticorps IgG anti<NC> rougeoleux dans le liquide céphalorachidien par rapport au titre d'anticorps dans le sérum.
